ASTRE,DONNEE,VALEUR ,INTERPRETATION
Noeud_Nord,Signe,sagittaire,"Ton Nœud Sud en Gémeaux révèle des vies antérieures marquées par la dispersion, le mouvement constant et le divertissement. Tu as été troubadour, artiste de cirque ou nomade, cultivant des talents d'expression (orale, théâtrale, artistique) sans jamais les concrétiser, vivant dans la joie spontanée d'un éternel adolescent. Tu as évolué à travers la fratrie et les cercles d'amis, dans une recherche fusionnelle et gémellaire, refusant de grandir. Dans cette vie, ton enfance a pu réactiver ces mémoires : problèmes avec la fratrie, peur du monde adulte, sentiment de ne pas être entier, possiblement une perte symbolique du jumeau.
Ton Nœud Nord en Sagittaire t'invite à une mission opposée : faire quelque chose de professionnel avec tes talents, prendre ta place sociale et construire une carrière à responsabilités. Il s'agit de passer des échanges superficiels à la transmission et au guidage, des relations fusionnelles aux relations adultes distanciées, et d'une dispersion intellectuelle à une quête spirituelle profonde. Le projet, c'est trouver ta voie intérieure, te combler seul.e, réussir socialement, être reconnu.e, et comprendre ta mission sur terre. Potentiellement vers l'enseignement, le droit, la justice ou des postes de responsabilités."
Noeud_Nord,Signe,capricorne,"Ton Nœud Sud en Cancer révèle des vies antérieures dans des familles matriarcales nombreuses et oppressantes, où la loyauté au clan et les traditions familiales étaient exigées avec culpabilité. Dans cette vie, tu portes un attachement fort à la mère (ou un rejet total), une recherche de fusion maternelle, et une peur profonde de grandir et de devenir adulte. Ton enfance a réactivé ces mémoires : besoin constant d'affection, culpabilité en cas de désirs hors du cadre familial, relation compliquée avec le père (distant, froid, ou au contraire trop présent et devenu bouc émissaire). Tu as développé une dépendance affective, un manque de confiance inné, et une tendance à exiger des autres qu'ils devinent tes besoins sans les exprimer explicitement.
Ton Nœud Nord en Capricorne t'invite à une mission opposée : accepter l'indépendance affective, la solitude et le détachement émotionnel. Il s'agit de sortir de l'envahissement émotionnel pour aller vers la maturité, la structure, et la responsabilisation adulte. Le projet, c'est trouver ton propre fonctionnement intérieur, te construire sur ta propre sagesse, réguler tes émotions, et développer un projet professionnel à l'extérieur de la famille. Tu dois remettre en question tes schémas relationnels issus de l'enfance, accepter une période de solitude pour apprendre à aimer sans dépendance, et adopter progressivement la posture du sage éveillé dans le calme et le recul réflexif."
Noeud_Nord,Signe,verseau,"Ton Nœud Sud en Lion révèle des vies antérieures marquées par le faste, l'opulence et l'égocentrisme. Tu as vécu dans la richesse et les honneurs, constamment au centre de l'attention, avec une soif absolue de reconnaissance de tes qualités personnelles et de ta valeur. Tu te nourrissais à travers l'amour et la valorisation égotique dans la démesure. Dans cette vie, ton enfance a réactivé ces mémoires : soit un manque constant de reconnaissance qui te laissait insatisfait.e, soit une position d'enfant unique au centre de toute l'attention, avec un besoin de te sentir exister à travers l'amour et l'admiration des autres.
Ton Nœud Nord en Verseau t'invite à une mission opposée : te libérer des attachements affectifs et du besoin de reconnaissance, accepter la solitude et le détachement émotionnel. Il s'agit de passer de l'égocentrisme au collectif, de participer à l'élévation sociale même dans l'ombre, et d'embrasser des choix de vie non conventionnels. Le projet, c'est te dépouiller de ton image de prestige, développer ton esprit et ta créativité à travers les autres, et incarner un rôle de précurseur avec des idées novatrices (humanitaire, associatif, indépendant). Tu dois apprendre l'indépendance affective, privilégier les relations amicales, et affirmer ta différence et ton originalité sans chercher à être admiré.e pour cela."
Noeud_Nord,Signe,poissons,"Ton Nœud Sud en Vierge révèle des vies antérieures marquées par une rigidité morale et intellectuelle extrême : principes stricts, jugements sévères, exigence de pureté, rejet de la vulnérabilité et du mensonge. Tu as vécu dans un carcan social exigeant (discrétion, soumission, pudeur), avec un idéal de vie simple et laborieuse dans l'ombre. Dans cette vie, ton enfance a porté cette même maturité précoce, cette survalorisation du mental au détriment des émotions, et possiblement un isolement pour te protéger des débordements émotionnels.
Ton Nœud Nord en Poissons t'invite à une mission opposée : lâcher prise sur le contrôle mental, t'ouvrir à la spiritualité, à la compassion et à l'amour inconditionnel. Il s'agit de passer de la vérité intellectuelle à la vérité de l'être, d'accepter ta vulnérabilité, de donner sans compter le retour, et de découvrir une vie plus douce, connectée au monde émotionnel et inconscient. Le défi : ne pas basculer dans le sacrifice ou la confusion, mais trouver le lâcher-prise tout en respectant tes besoins vitaux. C'est une quête de l'amour divin."
saturne,Signe,Bélier,"On a tendance à réfréner ses élans, à couper ses désirs, cadenasser
ses envies. On met du temps à imposer aux autres ses volontés. Dans
la vie passée, ce placement peut indiquer une vie dominée par
l'autoritarisme ou la violence (vécue ou subie). On s'est coupé de sa
part impulsive par nécessité, et on a laissé une certaine agressivité
nous dominer."
saturne,Maison,1,"On a connu dans la vie passée des empêchements pour être soi-même,
des obstacles pour développer sa personnalité. On a été empêché
d'exprimer sa liberté, et on a pu également empêcher les autres de
l'exprimer à leur tour. Dans la vie présente, cette position peut révéler
le fait qu'on ne s'aime pas, qu'on ne s'accepte pas. Le contrôle de soi
se voit au niveau physique, on se met une carapace, un masque."
saturne,Signe,Taureau,"C'est un placement qui illustre l'effort, de longue haleine, la ténacité,
l'effort lent et continu, dans le calme et la régularité. On a pu, dans la
vie passée, passer plus de temps dans l'effort, dans le travail, vivre de
la terre et s'inquiéter de la suffisance de ses ressources. On peut donc
attacher de l'importance aujourd'hui à son argent, être dans l'insécurité vis-à-vis du matériel."
saturne,Maison,2,"Illustre une insécurité vis-à-vis du plan matériel et financier. Dans le
passé, on a pu avoir un attachement excessif vis-à-vis du matériel,
voire rencontrer des problèmes autour de l'héritage (surtout si mal
aspecté ou rétrograde, et si Pluton entre dans la configuration). Dans
la vie présente, ne signifie pas la pauvreté, on peut au contraire à
force d'efforts obtenir la richesse, mais peut prendre un peu de temps."
saturne,Signe,Gémeaux,"Dans la vie passée, on a pu se montrer assez dur et critique avec
l'entourage, avec la fratrie. Si Mercure est mal aspecté, il y a pu y
avoir des mensonges dans la vie passée (que ce soit nécessaire ou
non). II faudra donc refaire confiance à sa communication, son mental,
son intellect. On a parfois une pensée assez dure, on est très mentalisé, on contrôle les choses par la pensée."
saturne,Maison,3,"Dans la vie passé, on a rencontré des difficultés avec les frères et
soeurs, on a pu assumer un rôle parental auprès d'eux (si Neptune
impliqué, sacrifice de ses rêves pour s'occuper de la fratrie, notamment
sacrifice des études). On peut donc avoir des difficultés pour suivre
des études (complexe d'infériorité sur l'intelligence). On manque de
mobilité, on peut éviter les déplacements, manque de souplesse."
saturne,Signe,Cancer,"C'est un placement qui génère une certaine insécurité affective. La vie
semble dure, difficile, pleine de responsabilités, et peut générer un peu
de mélancolie ou de tristesse. Le karma se situe sur le plan familial,
une famille qui a limité, qui a généré en nous une certaine lourdeur, où
il était difficile d'assumer un rôle parental (parfois non choisi). On se
sent attaché au passé et à la tradition, pour libérer ce Saturne."
saturne,Maison,4,"Placement assez difficile sur la question de l'enfance dans cette vie.
Isolement, éducation très stricte, insatisfaction parentale...
Dans la vie passée, question familiale douloureuse, en tant que parent.
On a pu être père (ou parent) et mal vivre ses responsabilités, être
autoritaire et rigide dans le foyer, ou ressentir beaucoup d'isolement
vis-à-vis de la famille."
saturne,Signe,Lion,"Dans la vie passée, on a pu être dirigeant, avoir des postes à
responsabilités, on a cherché à briller dans la vie antérieure mais cela
a pu générer des déceptions et donc une dévalorisation que l'on
sentira dans cette vie. Avec les enfants, dans les amours, on a pu être
parfois un peu tyrannique, ce qui crée une méfiance et un besoin de
temps avant de s'ouvrir à l'amour, avoir des enfants."
saturne,Maison,5,"C'est la question de l'égo, de la valeur de soi qui pose problème. Si
mal aspecté ou rétrograde, le père a pu nous brider sur le plan
égotique, ne pas nous valoriser.Grand sérieux, manque de joie de
vivre. Dans la vie passée, le rapport aux enfants est difficile, on a pu
vivre des déceptions en tant que parent, se sentir éloigné de ses
enfants, et avoir peur d'avoir des enfants dans cette vie."
saturne,Signe,Vierge,"Excès de discipline dans la vie passée, avec une vie disciplinée, sans
plaisirs. On a eu besoin d'ordre et de méthode pour se sentir à l'aise et
on continuera d'avoir besoin d'une organisation assez stricte dans
cette vie. Dans la vie passée, on a pu être très moralisateur, avoir des
principes catégoriques, s'imposer et imposer des exigences en terme de
vie, de choix de vie."
saturne,Maison,6,"L'autorité dans le travail peut être difficile, on a envie de faire les
choses comme on l'entend. Ce placement rend très sérieux et
minutieux. Relation difficile avec les collègues. Dans la vie passée, on a
pu subir des épuisements professionnels qui nous rendent susceptibles
de trop en faire et vite s'épuiser. Manque de compassion possible dans
la vie passée envers les personnes malades et défavorisées."
saturne,Signe,Balance,"Dans la vie passée, on a pu beaucoup se fier aux autres pour évoluer
socialement. On a pu vivre des associations non satisfaisantes,
générant une certaine méfiance au niveau social dans cette vie.
On a pu dans le passé travailler dans la justice, avec des valeurs
d'égalité élevées, une volonté de faire appliquer les lois, de manière un peu trop rigide parfois."
saturne,Maison,7,"C'est dans le couple et l'amour que le vécu karmique se joue. Manque
d'amour dans le mariage d'une vie passée, séparation douloureuse
(dans la vie passée), on a pu manquer d'ouverture d'esprit envers les
partenaires ou ces derniers en ont manqué avec nous. Partenaires
égocentriques, dominateurs. Dans cette vie, il faudra aller vers de
l'ouverture de coeur, plus de compassion."
saturne,Signe,Scorpion,"Dans la vie passée, on a pu se laisser dominer par ses instincts, ses
pulsions et on les retrouvera inhibés dans cette vie. On a pu avoir des
volontés de pouvoir, de réussite financière, et ce placement indique
généralement des vies antérieures assez dépourvues d'ésotérisme
(rigidité matérielle) et nécessitera dans cette vie une spiritualité pour
permettre une ouverture."
saturne,Maison,8,"On a pu connaître des problèmes dans la vie passée concernant
l'argent et ceux qui contrôlaient notre argent: assureurs, courtiers,
banquiers. On s'en méfiera aujourd'hui. On a pu être très fermé à une
évolution, à un changement dans la vie passée.
Dans cette vie, nécessité de transformation, évolution, craintes et
peurs concernant le temps qui passe, la vieillesse et la mort."
saturne,Signe,Sagittaire,"Dans la vie passée, besoin d'accéder à du prestige et à une certaine
notoriété. Grande volonté de diriger, de décider, d'avoir de
l'importance socialement. Dans cette vie, on aura tendance à se brider
sur ces points, à remettre en question sa légitimité à l'expansion, à la
réussite. On va remettre en question sa volonté de prestige pour
trouver un équilibre."
saturne,Maison,9,"On peut finir tardivement ses études dans cette vie, ou ne pas
s'autoriser à en faire (ou renoncer aux études qui semblent trop
""difficiles""). On peut rêver de voyager mais ne pas le faire, blocage ou
peurs concernant les voyages lointains. Dans la vie passée, philosophie
très rigide sur la vie, idées et croyances bien arrêtées. Ambitions et
désirs de succès très grands."
saturne,Signe,Capricorne,"Dans la vie passée, un travail persistant, beaucoup d'efforts ont pu
être mis au service de sa notoriété. C'est la joie de vivre et la légèreté
qui ont pu être contrariés, avec le besoin de faire des efforts, de suivre
parfois la lignée familiale. Le rapport au travail est important dans
cette vie, le besoin de structure, d'autodiscipline. II faudra veiller à se
rapprocher de sa vie émotionnelle."
saturne,Maison,10,"Ce placement rend parfois excessivement ambitieux, on ira vers un
métier de dirigeant, de pouvoir. On atteindra généralement un certain
succès professionnel mais avec du temps et le sentiment de se
confronter à quelques obstacles. Dans la vie passée, on a pu trop se
préoccuper de sa réussite et moins de sa famille. On a pu évoluer dans
de hautes sphères politiques, diriger des groupes importants."
saturne,Signe,Verseau,"Dans la vie passée, on a cherché à se rallier à une cause commune et
partager ses connaissances. On a pu s'intéresser à des techniques
nouvelles, s'intéresser à des problématiques sociales. On a pu vivre
cependant dans l'intellect pur sans se connecter à sa vie émotionnelle,
enfermé dans une certaine froideur sociale et affective. Dans cette vie, il faudra apprendre à exprimer et vivre ses ressentis et sentiments."
saturne,Maison,11,"Dans la vie passée, on a pu connaître des déboires avec des groupes,
on les craindra dans cette vie. On aura aussi le sentiment d'être
souvent déçu en amitié, parce-qu'on a en soi une vision assez rigide de
ce que doivent être les valeurs d'un ami. Dans la vie passée, on a pu
faire partie de groupes un peu extrêmes (surtout avec Mars, Pluton ou
Uranus impliqués) et mal le vivre. Question de la liberté."
saturne,Signe,Poissons,"C'est un Saturne monastique, qui a pu vivre une vie de moine, d'ermite,
transmettre le yoga ou des techniques méditatives. C'était une
manière de trouver du cadre dans un grand sentiment de flou. On
peut ressentir isolement, solitude, un besoin de recueillement important
dans cette vie, avoir besoin de faire des retraites. Dans la vie passée,
on a pu expérimenter le sacrifice de soi, le don de soi."
saturne,Maison,12,"Témoigne d'un vécu transgénérationnel, un problème vis-à-vis du
travail ou du père dans la lignée familiale. Problème avec le père dans
cette vie. Dans la vie passée, on a pu vivre un enfermement (prison,
hospice, ou grand sentiment d'exil, de solitude). On a donc du mal
dans cette vie à se discipliner, il faudra comprendre ces causes
inconscientes (maison 12) pour les libérer."
pluton,maison,1,"ler niveau: Peut donner des tendances paranoïaques, issues de la vie
antérieure : quelqu'un a pu prendre le pouvoir sur nous dans la vie
passée. On vit fortement un sentiment d'anxiété. On se voit plus
sombre que ce qu'on est réellement, on a des réactions inconscientes
d'auto défense, soupçons envers les autres.
2nd niveau : On est un être assez insondable, sombre, un peu torturé,
on a un tempérament très introspectif, on décèle d'instinct chez les
autres les non-dits, faux semblants. On vit un refoulement de ce qu'on
est par crainte d'être soi-même, par crainte de ce qui est sombre en
nous et d'exposer nos faiblesses aux autres.
3ème niveau : On cherche à se dépasser, se transcender. On pourra
exceller dans certains domaines, gagner en puissance personnelle,
convertir son instinct torturé dans un talent, une réalisation.
Capacités pour l'ésotérisme, la psychologie, la psychanalyse."
pluton,maison,2,"ler niveau : On peut avoir une certaine attirance pour les interdits, cе
qui est défendu, tout ce que la morale réprouve. On a une
focalisation sur l'argent, sur ce que ça nous permettra de rassurer en
nous, sur la sécurité que ça nous donnera. On peut être sujet à la
boulimie avec ce placement (voir thème dans sa globalité)
2nd niveau : On cherche à apaiser sa possessivité et sa jalousie. C'est
l'étape où on commence à remettre en question le besoin de posséder
les êtres et les biens, où on se libère de l'emprisonnement de la
matière. On commence à cheminer sur la mort, pour apaiser sa peur
de sa propre disparition.
3ème niveau : On cherche à purifier ses valeurs. On va remettre en
question des certitudes ancrées. On cherche à se défaire d'une
structure trop établie, à remettre les choses en question, en faisant
parler sa créativité, notamment dans le rapport à la matière."
pluton,maison,3,"ler niveau : Idées noires, pensées très obsessionnelles (on le retrouve
aussi chez un Mercure en aspect dissonant à Pluton). Tempérament
agressif, vindicatif, virulent. Peut symboliser des difficultés avec la
fratrie et avec l'entourage dans cette vie.
2nd niveau : Climat perturbant à l'école, avec les camarades, avec la
fratrie. On peut ressentir de l'infériorité au niveau intellectuel et
mental, on va donc chercher des apprentissages plus profonds,
cachés, chercher des réponses ailleurs. On va assainir son rapport à
son entourage, en coupant des relations si nécessaire, en cherchant à
apaiser les autres, pour ne plus subir ce qui ne nous convenait pas.
3ème niveau : Attirance pour la recherche, la profondeur des analyses,
les réflexions riches, l'ésotérisme ou la psychologie. On peut
également maintenir une vie simple et légère, sublimer nos valeurs avec ce placement, recherche d'une vie simple et légère."
pluton,maison,4,"ler niveau: Dans l'enfance, ce placement va se mettre en place au
premier niveau et illustre souvent une enfance un peu difficile. Un
secret familial a pu marquer l'enfance. On peut avoir une fascination
pour sa famille et le fait de créer une famille, et/ou une répulsion.
2nd niveau: Peut générer un fond anxieux, que l'on peut chercher à
dominer par la créativité. On va faire des recherches sur son passé,
sur son histoire, pour obtenir des révélations afin d'éclairer sa nature
profonde.
3ème niveau : C'est en dépassant un karma familial (vie passée et
présente) que l'on pourra transcender Pluton. Vivre autrement la
notion de famille, comprendre que la notion de famille n'est pas
forcément destructrice ou objet d'obsession. On peut construire sa
propre famille hors des codes, ou se servir de son histoire de vie pour
créer, pour participer à une création."
pluton,maison,5,"ler niveau : Dans le domaine sentimental on peut se saborder, car on
peut beaucoup fantasmer l'amour, tout en étant souvent déçu.e (ce
n'est pas ""assez"") on peut vivre des relations tyranniques, difficiles,
éprouvantes. On peut vivre des passions douloureuses.
2nd niveau : On peut avoir des souvenirs karmiques difficiles en lien
avec les enfants, et chercher à se défaire de cette projection
douloureuse. Le but est de se réconcilier avec la notion de parentalité,
avec le père également. On peut chercher à comprendre pourquoi on
se met en échec (sur le plan relationnel et professionnel par exemple)
3ème niveau : C'est la création qui sera mise à l'honneur dans ce
placement. Le théâtre, les arts de scène, la création de beaux objets,
le rapport au beau vont servir à aller du côté de la lumière. On
purifie ses valeurs sentimentales en gagnant en profondeur, en
tolérance dans ses amours."
pluton,maison,6,"ler niveau : Ambition très forte dans le domaine professionnel,
excessive et absolue. On peut rencontrer des milieux professionnels
difficiles, avec des collègues difficiles, où on sera en révolte, en rejet,
en refus. On ne recule devant aucun obstacle (placement assez
obsessionnel). Vie antérieure autour du don, de l'aide aux démunis.
2nd niveau: On va beaucoup changer d'emploi, ou de secteur de
travail avec ce placement, faire différentes carrières. Aucun métier
n'est ""assez"" et on va petit à petit le comprendre et remettre en
question les ambitions. Au niveau nutritionnel, rythmes quotidiens, il
faudra veiller à préserver sa santé, sa fatigue.
3ème niveau : Attrait fort pour l'ésotérisme et la psychologie que l'on
mettra au service des autres, dans son métier. On ira dans des
métiers de plus en plus profonds, qui permettent une transformation
des personnes rencontrées."
pluton,maison,7,"ler niveau : Attirance pour des personnes mystérieuses, ambigües, pas
forcément toujours saines. On met en place un rapport de force et de
pouvoir en amour (l'un des deux domine l'autre...) L'union est un défi,
mais aussi une quête absolue, intolérance envers le partenaire.
2nd niveau : La vie de couple peut être conflictuelle, on provoque
inconsciemment des drames affectifs pour se rassurer sur les
intentions du partenaire. On projette sur l'autre ce Pluton. Début des
prises de conscience dans notre rapport à l'amour.
AAAAAAAAAAAA
3ème niveau : Il devient nécessaire de purifier son rapport à l'autre,
de s'éloigner de son partenaire quelques temps ou de s'isoler pendant
une période pour gagner en sérénité dans la question relationnelle.
Le but est de transcender les relations: elles deviennent profondes,
entières, fidèles et enrichissantes, lorsque Pluton est maîtrisé. On peut
rechercher une harmonie, par le sens du beau, du créatif."
pluton,maison,8,"ler niveau : Angoisses impulsives et profondes, souvenirs assez
traumatiques des vies passées (persécution, délation...) générant ainsi
un besoin de purification encore plus important avec ce placement.
2nd niveau : Attirance assez jeune pour les mystères, secrets, pour
l'astrologie, pour l'ésotérisme, pour la psychologie. On commence à
transcender ses angoisses existentielles dans un domaine de vie, un
secteur qui permettra une analyse intérieure, pour mieux se
comprendre. Changements et mutations au cours de la vie.
3ème niveau : On arrive à maîtriser ces savoirs pour les mettre au
service des autres, à maîtriser les pulsions plutoniennes, pour ramener
la notion de pouvoir à des fins positives et rassurantes pour soimême. Si Pluton est purifié, et l'égo maîtrisé, assaini, on peut
développer de véritables dons dans ces secteurs spirituels et en faire
quelque chose d'utile au monde."
pluton,maison,9,"ler niveau : Tendance anarchique, fanatique vis-à-vis des
administrations, des institutions, de la religion (on a pu vivre les
rejets de l'institution religieuse dans les vies passées, se rebeller
contre ce pouvoir). Difficulté avec l'étranger, rejet de ce qui est
inconnu. On peut se saboter dans ses entreprises.
2nd niveau : On manque de confiance en soi, car les idéaux, les
croyances, sont remises en question, sous des émotions de doute et
peur. On commence à questionner ses échecs, sa difficulté à réussir
totalement.
3ème niveau : On peut commencer à s'initier aux voyages, le vivre
comme un chemin initiatique pour s'ouvrir l'esprit à d'autres
croyances. On peut faire des recherches sur les religions, les
traditions, les origines. On purifie ses croyances pour les apaiser et
vivre en harmonie avec soi-même, réussir son chemin de vie."
pluton,maison,10,"ler niveau: On peut être prêt.e à tout pour arriver à ses fins, mise au
point de stratégies, mais aller trop loin dans la puissance, vivre des
situations difficiles, de rébellion, de rejet, de trahison dans le travail.
2nd niveau : Pluton commence à s'apaiser en vivant plus sereinement
le rapport au pouvoir, on trouve ce placement chez des hommes
politiques qui vont vers leurs objectifs, ne se laissant pas déstabiliser
par les critiques. Si excès, on peut retomber pour mettre un terme à
l'obsession, et retrouver une voie plus mesurée.
3ème niveau : Ce placement génère un certain charisme, on sera
entendu(e)s par les autres, on donnera une image un peu mystérieuse
et idéale. On utilise le pouvoir dans sa vie, mais pas négativement, ce
n'est plus un dû, et on ne l'utilise pas contre les autres. On utilise sa
puissance pour faire le bien autour de soi, pour aider. On s'intéresse
aux mystères de sa famille, à ses secrets."
pluton,maison,11,"ler niveau : Le rapport au groupe est généralement compliqué, fait
peur. On a vécu avec des groupes des choses traumatisantes. On veut
révolutionner le monde, on pense tout savoir de ce qui serait bon pour
l'humanité, on veut un changement radical.
Maison 11
2nd niveau : On peut passer par de l'isolement pour gérer cette
configuration, et on va remettre en question ses dogmes, comprendre
que les idéaux humanistes sont aussi des dogmes enfermants. On va
équilibrer ses pensées, retrouver de la légèreté en amitié.
3ème niveau : C'est par le secteur audio visuel, par le numérique qu'on
peut apporter sa contribution au monde mais sans rien imposer, en
remettant en question ce que l'on croit. On peut approfondir sa
pensée, en vivant de nouvelles expériences d'apprentissage. Avec un
Pluton bien maîtrisé on peut vraiment avoir de très bonnes idées, des
intuitions géniales qu'on va mettre au service du groupe."
pluton,maison,12,"ler niveau : Ce placement génère parfois des états dépressifs. On vit
le poids du secret dans sa lignée familiale, des choses qui ne sont pas
dites (violence réelle ou symbolique dans la lignée). Si aspect
dissonant aux planètes personnelles, on peut avoir des
comportements autodestructeurs.
2nd niveau : On parvient à mettre du sens sur ce placement, à
amener de la conscience sur nos profondeurs. Des secrets peuvent
être révélés, libérant ainsi la psyché. On s'apaise, on gagne en
conscience.
3ème niveau : C'est le plus haut niveau de transcendance de Pluton.
Au niveau karmique, c'est l'aboutissement d'un cycle important. Ce
placement demande cependant beaucoup de travail de conscience et
n'est pas facile à atteindre. Mais on peut accéder intuitivement à des
vérités profondes."
point_illumination,Signe,Bélier,
point_illumination,Maison,1,"En maison 1, la part de fortune insiste sur le déploiement de la
personnalité : et le chemin spirituel se fait à travers les autres. La
rencontre avec l'autre, avec sa personnalité développée, établie,
devient source de potentiel. Mais c'est aussi par le renoncement à soi,
à ses besoins particuliers, ses envies individuelles pour intégrer le
compromis entre soi et l'autre que le chemin se fait."
point_illumination,Maison,2,"En maison 2, la part de fortune parle des biens acquis, de la
possession, de la création et de la vie, la maison 8 va nous amener
intégrer l'idée de mort et de finalité. On conçoit que la vie n'existe
que parce-que la mort en fait partie, on est donc dans le
renoncement de ce que l'on possède, on accepte de perdre pour
gagner intérieurement."
point_illumination,Maison,3,"En maison 3, la part de fortune parle de l'instant présent et de
certaines qualités intellectuelles, que nous mettons au service du
monde et des autres en maison 9. Le point spirituel est d'élargir sa
vision et d'utiliser ses connaissances pour en faire quelque chose: un
projet, une construction, un développement, au service de son
expansion."
point_illumination,Maison,4,"En maison 4, la part de fortune évoque le foyer, la création d'un foyer
sécurisant, de l'hérédité familiale. On utilise la transmission familiale
au service du monde extérieur, de notre ambition, de la réalisation
d'une vocation plus grande, peut être celle que la famille n'a pas pu
réaliser. On intègre les responsabilités qui vont avec la création d'un
foyer, d'une famille."
point_illumination,Maison,5,"En maison 5, la part de fortune parle de mettre en valeur sa lumière,
son égo, sa créativité, sa source de création, que l'on met au service du
collectif en maison 11, au service d'autrui. On se désengage de soi pour
se ramener aux autres, pour diffuser une certaine lumière dans des
collectifs, pour créer au service d'une cause, mais aussi pour accéder à
une indépendance intérieure plus grande."
point_illumination,Maison,6,"En maison 6, la part de fortune parle du travail de dur labeur, de la
rigueur mise dans son travail, qui sera profitable aux autres puisque
c'est une maison de service. Mais le point d'illumination en maison 12
va demander un travail de lâcher prise sur les règles morales qui
entourent la pratique, pour s'ouvrir à la compassion, à l'amour de son
prochain, dans une plus grande proximité émotionnelle."
point_illumination,Maison,7,"En maison 7, la part de fortune évoque le rapport à l'autre, le bien
être dans la relation et les associations. Le point d'illumination va bien
sûr ramener à soi, et à sa propre spontanéité capable de guider vers
le bien être dans ses relations. On va mettre son énergie et ses envies
au service de la relation, pour l'enrichir de ce que nous sommes et
favoriser la véritable harmonie relationnelle."
point_illumination,Maison,8,"En maison 8, la part de fortune évoque la puissance transformatrice,
que l'on va incarner dans la matière en maison 2. On n'oublie pas de
s'incarner, après l'enrichissement procuré par l'ésotérisme et les
découvertes sur soi psychologiques. On revient dans le monde du
concret pour vivre pleinement l'existence, avec ses joies et plaisirs, en
créant pour incarner un élan vital."
point_illumination,Maison,9,"En maison 9, la part de fortune parle du rapport à la réussite, de la
transmission spirituelle. En maison 3, on se relie aux autres dans
beaucoup de simplicité et on retrouve l'enrichissement par le biais de
l'échange horizontal, sans position de sachant (sagittaire). On pense
que vivre la spontanéité de l'instant de présent a autant de valeur
la construction et la quête spirituelle."
point_illumination,Maison,10,"En maison 10, la part de fortune symbolise le talent mis dans sa
vocation professionnelle, et qui sera transmise à ses enfants, sa
famille, ses proches. On n'oublie pas la notion d'héritage, ni sa vie
personnelle, le cocon que nous avons aussi besoin de créer pour vivre
heureux sur tous les plans de l'existence. Tout ne se rapporte pas à
l'ambition, mais aussi aux émotions et à la sérénité."
point_illumination,Maison,11,"En maison 11, la part de fortune évoque le projet collectif, humanitaire
et social, le groupe, et demande également une attention plus
personnelle à soi en tant qu'être individualisé (point d'illumination en
maison 5) à son égo propre, détaché des autres. On réunit le moi et
les autres, l'individu et le collectif pour trouver le lien à sa conscience
véritable."
point_illumination,Maison,12,"En maison 12, la part de fortune évoque le lâcher prise et le
cheminement spirituel, le don de soi, qui ne doit pas être sacrificiel en
maison 6. On apprend à donner mais dans un cadre qui permet un
don plus concret, plus utile, que le don parfois flottant du poissons.
On se réincarne dans une réalité propice au développement sur terre,
pour retrouver des racines."
